SortOrder,LocID,Notes,ISO3_code,ISO2_code,SDMX_code,LocTypeID,LocTypeName,ParentID,Location,VarID,Variant,Time,MidPeriod,AgeGrp,AgeGrpStart,AgeGrpSpan,ASFR,PASFR,Births
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,2023,2023.5,30-34,30,5,94.174,35.902,285.403
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,2023,2023.5,35-39,35,5,54.166,20.65,181.207
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,2023,2023.5,40-44,40,5,11.979,4.567,44.484
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,2023,2023.5,45-49,45,5,0.403,0.154,1.81
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,2023,2023.5,50-54,50,5,0.106,0.04,0.489
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,2024,2024.5,14-Oct,10,5,0.08,0.03,0.201
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,2024,2024.5,15-19,15,5,2.627,0.991,6.998
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,2024,2024.5,20-24,20,5,24.42,9.207,69.992
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,2024,2024.5,25-29,25,5,73.973,27.892,221.322
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,2024,2024.5,30-34,30,5,95.273,35.923,286.325
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,2024,2024.5,35-39,35,5,55.597,20.963,182.341
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,2024,2024.5,40-44,40,5,12.689,4.784,45.914
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,2024,2024.5,45-49,45,5,0.451,0.17,1.942
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,2024,2024.5,50-54,50,5,0.106,0.04,0.501
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,2025,2025.5,14-Oct,10,5,0.08,0.03,0.198
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,2025,2025.5,15-19,15,5,2.551,0.96,6.764
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,2025,2025.5,20-24,20,5,23.912,8.998,67.42
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,2025,2025.5,25-29,25,5,73.313,27.587,219.31
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,2025,2025.5,30-34,30,5,95.514,35.941,286.745
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,2025,2025.5,35-39,35,5,56.508,21.264,181.273
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,2025,2025.5,40-44,40,5,13.265,4.992,46.967
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,2025,2025.5,45-49,45,5,0.5,0.188,2.064
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,2025,2025.5,50-54,50,5,0.106,0.04,0.502
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,2026,2026.5,14-Oct,10,5,0.08,0.03,0.197
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,2026,2026.5,15-19,15,5,2.511,0.936,6.614
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,2026,2026.5,20-24,20,5,23.529,8.77,65.22
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,2026,2026.5,25-29,25,5,73.298,27.32,219.259
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,2026,2026.5,30-34,30,5,96.502,35.969,289.867
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,2026,2026.5,35-39,35,5,57.85,21.562,182.273
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,2026,2026.5,40-44,40,5,13.862,5.167,48.129
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,2026,2026.5,45-49,45,5,0.556,0.207,2.209
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,2026,2026.5,50-54,50,5,0.105,0.039,0.495
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,2027,2027.5,14-Oct,10,5,0.081,0.03,0.194
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,2027,2027.5,15-19,15,5,2.462,0.911,6.412
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,2027,2027.5,20-24,20,5,23.057,8.53,63.164
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,2027,2027.5,25-29,25,5,73.182,27.075,217.759
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,2027,2027.5,30-34,30,5,97.265,35.984,293.05
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,2027,2027.5,35-39,35,5,59.107,21.867,183.421
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,2027,2027.5,40-44,40,5,14.419,5.334,49.196
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,2027,2027.5,45-49,45,5,0.622,0.23,2.38
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,2027,2027.5,50-54,50,5,0.103,0.038,0.478
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,2028,2028.5,14-Oct,10,5,0.082,0.03,0.191
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,2028,2028.5,15-19,15,5,2.397,0.882,6.167
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,2028,2028.5,20-24,20,5,22.527,8.295,61.228
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,2028,2028.5,25-29,25,5,72.86,26.829,214.814
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,2028,2028.5,30-34,30,5,97.651,35.958,295.6
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,2028,2028.5,35-39,35,5,60.244,22.184,183.962
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,2028,2028.5,40-44,40,5,15.006,5.526,50.352
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,2028,2028.5,45-49,45,5,0.701,0.258,2.601
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,2028,2028.5,50-54,50,5,0.102,0.038,0.456
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,2029,2029.5,14-Oct,10,5,0.082,0.03,0.186
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,2029,2029.5,15-19,15,5,2.333,0.854,5.923
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,2029,2029.5,20-24,20,5,22.088,8.084,59.701
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,2029,2029.5,25-29,25,5,72.625,26.58,211.57
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,2029,2029.5,30-34,30,5,98.118,35.91,297.196
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,2029,2029.5,35-39,35,5,61.49,22.505,186.224
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,2029,2029.5,40-44,40,5,15.609,5.713,51.353
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,2029,2029.5,45-49,45,5,0.786,0.288,2.843
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,2029,2029.5,50-54,50,5,0.101,0.037,0.435
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,2030,2030.5,14-Oct,10,5,0.081,0.03,0.178
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,2030,2030.5,15-19,15,5,2.272,0.827,5.693
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,2030,2030.5,20-24,20,5,21.746,7.92,58.515
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,2030,2030.5,25-29,25,5,72.284,26.325,207.207
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,2030,2030.5,30-34,30,5,98.489,35.868,298.277
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,2030,2030.5,35-39,35,5,62.577,22.79,189.322
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,2030,2030.5,40-44,40,5,16.163,5.886,52.023
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,2030,2030.5,45-49,45,5,0.871,0.317,3.082
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,2030,2030.5,50-54,50,5,0.101,0.037,0.415
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,2031,2031.5,14-Oct,10,5,0.08,0.029,0.168
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,2031,2031.5,15-19,15,5,2.222,0.805,5.494
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,2031,2031.5,20-24,20,5,21.478,7.785,57.412
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,2031,2031.5,25-29,25,5,71.854,26.046,202.568
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,2031,2031.5,30-34,30,5,98.875,35.84,299.445
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,2031,2031.5,35-39,35,5,63.592,23.051,192.504
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,2031,2031.5,40-44,40,5,16.726,6.063,52.88
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,2031,2031.5,45-49,45,5,0.951,0.345,3.3
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,2031,2031.5,50-54,50,5,0.101,0.036,0.397
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,2032,2032.5,14-Oct,10,5,0.078,0.028,0.161
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,2032,2032.5,15-19,15,5,2.192,0.792,5.311
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,2032,2032.5,20-24,20,5,21.175,7.648,55.982
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,2032,2032.5,25-29,25,5,71.278,25.746,198.629
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,2032,2032.5,30-34,30,5,99.156,35.816,298.744
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,2032,2032.5,35-39,35,5,64.516,23.304,195.897
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,2032,2032.5,40-44,40,5,17.314,6.254,53.92
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,2032,2032.5,45-49,45,5,1.043,0.377,3.56
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,2032,2032.5,50-54,50,5,0.1,0.036,0.38
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,2033,2033.5,14-Oct,10,5,0.077,0.028,0.157
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,2033,2033.5,15-19,15,5,2.176,0.782,5.121
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,2033,2033.5,20-24,20,5,20.87,7.5,54.52
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,2033,2033.5,25-29,25,5,70.86,25.463,195.952
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,2033,2033.5,30-34,30,5,99.603,35.791,297.382
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,2033,2033.5,35-39,35,5,65.455,23.521,199.679
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,2033,2033.5,40-44,40,5,17.987,6.463,55.13
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,2033,2033.5,45-49,45,5,1.159,0.416,3.888
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,2033,2033.5,50-54,50,5,0.099,0.036,0.366
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,2034,2034.5,14-Oct,10,5,0.077,0.027,0.155
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,2034,2034.5,15-19,15,5,2.16,0.772,4.913
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,2034,2034.5,20-24,20,5,20.572,7.35,53.043
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,2034,2034.5,25-29,25,5,70.555,25.209,194.041
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,2034,2034.5,30-34,30,5,100.033,35.742,295.163
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,2034,2034.5,35-39,35,5,66.4,23.725,202.691
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,2034,2034.5,40-44,40,5,18.717,6.688,56.902
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,2034,2034.5,45-49,45,5,1.266,0.452,4.165
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,2034,2034.5,50-54,50,5,0.098,0.035,0.354
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,2035,2035.5,14-Oct,10,5,0.076,0.027,0.153
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,2035,2035.5,15-19,15,5,2.118,0.755,4.648
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,2035,2035.5,20-24,20,5,20.222,7.209,51.468
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,2035,2035.5,25-29,25,5,70.132,25.001,192.042
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,2035,2035.5,30-34,30,5,100.087,35.679,290.668
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,2035,2035.5,35-39,35,5,67.103,23.921,204.815
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,2035,2035.5,40-44,40,5,19.32,6.887,58.676
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,2035,2035.5,45-49,45,5,1.369,0.488,4.407
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,2035,2035.5,50-54,50,5,0.098,0.035,0.344
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,2036,2036.5,14-Oct,10,5,0.075,0.027,0.151
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,2036,2036.5,15-19,15,5,2.041,0.727,4.331
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,2036,2036.5,20-24,20,5,19.899,7.084,49.994
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,2036,2036.5,25-29,25,5,69.719,24.82,189.673
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,2036,2036.5,30-34,30,5,100.059,35.621,285.852
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,2036,2036.5,35-39,35,5,67.682,24.095,206.587
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,2036,2036.5,40-44,40,5,19.831,7.06,60.267
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,2036,2036.5,45-49,45,5,1.494,0.532,4.726
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,2036,2036.5,50-54,50,5,0.096,0.034,0.334
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,2037,2037.5,14-Oct,10,5,0.074,0.026,0.149
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,2037,2037.5,15-19,15,5,1.971,0.699,4.083
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,2037,2037.5,20-24,20,5,19.757,7.004,48.66
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,2037,2037.5,25-29,25,5,69.47,24.627,186.975
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,2037,2037.5,30-34,30,5,100.309,35.559,283.321
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,2037,2037.5,35-39,35,5,68.398,24.246,207.708
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,2037,2037.5,40-44,40,5,20.383,7.226,62.135
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,2037,2037.5,45-49,45,5,1.636,0.58,5.099
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,2037,2037.5,50-54,50,5,0.095,0.034,0.322
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,2038,2038.5,14-Oct,10,5,0.074,0.026,0.148
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,2038,2038.5,15-19,15,5,1.918,0.677,3.916
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,2038,2038.5,20-24,20,5,19.672,6.943,47.07
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,2038,2038.5,25-29,25,5,69.178,24.418,184.011
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,2038,2038.5,30-34,30,5,100.607,35.511,282.022
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,2038,2038.5,35-39,35,5,69.098,24.389,207.963
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,2038,2038.5,40-44,40,5,20.888,7.373,63.973
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,2038,2038.5,45-49,45,5,1.785,0.63,5.473
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,2038,2038.5,50-54,50,5,0.093,0.033,0.312
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,2039,2039.5,14-Oct,10,5,0.073,0.026,0.147
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,2039,2039.5,15-19,15,5,1.883,0.66,3.822
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,2039,2039.5,20-24,20,5,19.615,6.881,45.39
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,2039,2039.5,25-29,25,5,69.026,24.214,181.277
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,2039,2039.5,30-34,30,5,101.089,35.462,281.85
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,2039,2039.5,35-39,35,5,69.883,24.515,207.889
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,2039,2039.5,40-44,40,5,21.431,7.518,65.679
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,2039,2039.5,45-49,45,5,1.972,0.692,5.999
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,2039,2039.5,50-54,50,5,0.092,0.032,0.303
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,2040,2040.5,14-Oct,10,5,0.072,0.025,0.146
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,2040,2040.5,15-19,15,5,1.855,0.648,3.754
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,2040,2040.5,20-24,20,5,19.428,6.787,43.408
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,2040,2040.5,25-29,25,5,68.789,24.031,178.368
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,2040,2040.5,30-34,30,5,101.373,35.414,281.439
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,2040,2040.5,35-39,35,5,70.566,24.651,206.647
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,2040,2040.5,40-44,40,5,21.946,7.667,67.254
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,2040,2040.5,45-49,45,5,2.135,0.746,6.49
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,2040,2040.5,50-54,50,5,0.091,0.032,0.293
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,2041,2041.5,14-Oct,10,5,0.072,0.025,0.144
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,2041,2041.5,15-19,15,5,1.828,0.636,3.692
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,2041,2041.5,20-24,20,5,19.078,6.636,41.246
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,2041,2041.5,25-29,25,5,68.641,23.877,175.729
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,2041,2041.5,30-34,30,5,101.683,35.37,280.5
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,2041,2041.5,35-39,35,5,71.368,24.825,205.628
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,2041,2041.5,40-44,40,5,22.439,7.805,68.768
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,2041,2041.5,45-49,45,5,2.283,0.794,6.944
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,2041,2041.5,50-54,50,5,0.09,0.031,0.284
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,2042,2042.5,14-Oct,10,5,0.071,0.025,0.142
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,2042,2042.5,15-19,15,5,1.802,0.625,3.638
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,2042,2042.5,20-24,20,5,18.687,6.485,39.445
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,2042,2042.5,25-29,25,5,68.509,23.774,172.01
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,2042,2042.5,30-34,30,5,101.72,35.299,277.653
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,2042,2042.5,35-39,35,5,72.02,24.993,205.183
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,2042,2042.5,40-44,40,5,22.821,7.919,69.587
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,2042,2042.5,45-49,45,5,2.447,0.849,7.464
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,2042,2042.5,50-54,50,5,0.088,0.031,0.274
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,2043,2043.5,14-Oct,10,5,0.07,0.024,0.139
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,2043,2043.5,15-19,15,5,1.772,0.615,3.581
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,2043,2043.5,20-24,20,5,18.313,6.361,38.13
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,2043,2043.5,25-29,25,5,68.211,23.692,166.486
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,2043,2043.5,30-34,30,5,101.408,35.222,273.619
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,2043,2043.5,35-39,35,5,72.389,25.143,204.702
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,2043,2043.5,40-44,40,5,23.079,8.016,69.752
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,2043,2043.5,45-49,45,5,2.583,0.897,7.918
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,2043,2043.5,50-54,50,5,0.086,0.03,0.263
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,2044,2044.5,14-Oct,10,5,0.069,0.024,0.138
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,2044,2044.5,15-19,15,5,1.756,0.607,3.548
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,2044,2044.5,20-24,20,5,18.131,6.266,37.521
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,2044,2044.5,25-29,25,5,68.288,23.599,161.303
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,2044,2044.5,30-34,30,5,101.736,35.158,271.076
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,2044,2044.5,35-39,35,5,73.116,25.267,205.664
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,2044,2044.5,40-44,40,5,23.456,8.106,70.079
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,2044,2044.5,45-49,45,5,2.732,0.944,8.379
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,2044,2044.5,50-54,50,5,0.085,0.03,0.26
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,2045,2045.5,14-Oct,10,5,0.068,0.023,0.135
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,2045,2045.5,15-19,15,5,1.739,0.6,3.515
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,2045,2045.5,20-24,20,5,17.959,6.196,37.073
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,2045,2045.5,25-29,25,5,67.999,23.461,155.208
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,2045,2045.5,30-34,30,5,101.787,35.119,267.838
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,2045,2045.5,35-39,35,5,73.51,25.363,205.905
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,2045,2045.5,40-44,40,5,23.798,8.211,70.001
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,2045,2045.5,45-49,45,5,2.891,0.998,8.868
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,2045,2045.5,50-54,50,5,0.084,0.029,0.255
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,2046,2046.5,14-Oct,10,5,0.067,0.023,0.134
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,2046,2046.5,15-19,15,5,1.729,0.595,3.497
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,2046,2046.5,20-24,20,5,17.824,6.134,36.712
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,2046,2046.5,25-29,25,5,67.585,23.261,149.383
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,2046,2046.5,30-34,30,5,102.01,35.109,265.078
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,2046,2046.5,35-39,35,5,73.952,25.452,205.841
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,2046,2046.5,40-44,40,5,24.264,8.351,70.23
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,2046,2046.5,45-49,45,5,3.042,1.047,9.332
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,2046,2046.5,50-54,50,5,0.082,0.028,0.25
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,2047,2047.5,14-Oct,10,5,0.066,0.023,0.133
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,2047,2047.5,15-19,15,5,1.717,0.59,3.473
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,2047,2047.5,20-24,20,5,17.693,6.079,36.437
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,2047,2047.5,25-29,25,5,67.137,23.066,144.96
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,2047,2047.5,30-34,30,5,102.136,35.09,260.376
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,2047,2047.5,35-39,35,5,74.322,25.535,204.725
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,2047,2047.5,40-44,40,5,24.757,8.506,70.865
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,2047,2047.5,45-49,45,5,3.155,1.084,9.632
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,2047,2047.5,50-54,50,5,0.081,0.028,0.247
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,2048,2048.5,14-Oct,10,5,0.066,0.022,0.13
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,2048,2048.5,15-19,15,5,1.707,0.586,3.449
